Time (msec),A/F Sensor #1 (AFR),Boost Error* (psi),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Fine Learning Knock Correction (degrees),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake VVT Advance Angle Left (degrees),Intake VVT Advance Angle Right (degrees),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Learned Ignition Timing (degrees),Manifold Absolute Pressure (4-byte)* (psi absolute),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Open Loop Map Enrichment (2-byte)** (estimated AFR),Primary WGDC Maximum (1-byte)** (%),Primary Wastegate Duty Cycle (%),Primary Wastegate Duty Maximum* (4-byte)* (%),Requested Torque* (raw ecu value),Target Boost Relative (4-byte)* (psi relative),Throttle Plate Opening Angle (4-byte)* (%),Tip-in Enrichment (Last Calculated)* (raw ecu value),Tip-in Throttle* (%)
923133,20.33,-1.10,10,0.17,2664,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.68,1.44,14.70,61.18,0.00,61.628,0.00,-2.10,0.00,17,0.000
923297,20.33,-1.15,10,0.18,2677,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,10.16,1.46,14.70,61.18,0.00,61.312,0.00,-2.10,0.00,17,0.000
923459,20.33,-0.99,10,0.17,2666,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.42,1.42,14.70,61.57,0.00,61.522,0.00,-2.12,0.00,17,0.000
923622,20.33,-0.96,10,0.17,2635,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.38,1.44,14.70,60.78,0.00,60.961,0.00,-2.00,0.00,17,0.000
923785,20.33,-0.77,10,0.17,2626,0.00,0.00,0.8155,1.79,1.0000,24.69,24.00,2,1,0,1,1,1,0.00,14.47,7.47,1.42,14.70,61.18,45.10,61.159,9.77,-1.99,1.32,17,0.366
923948,20.33,-0.45,10,0.20,2616,0.00,0.00,0.8305,1.79,1.0000,26.09,26.00,4,3,0,1,1,1,0.00,14.47,9.96,1.54,14.70,60.78,45.10,60.759,21.46,-1.56,5.61,17,-0.122
924111,20.33,-0.18,10,0.24,2661,0.00,0.00,0.8455,2.05,1.0000,29.67,27.50,8,6,0,1,1,1,0.00,14.47,13.33,1.60,14.70,60.78,45.49,60.877,34.08,-1.26,9.28,17,0.000
924274,20.33,0.01,10,0.30,2622,0.00,0.00,0.8155,2.30,1.0000,34.57,33.00,10,8,0,1,1,1,0.00,14.47,14.60,1.74,14.70,60.00,44.31,61.012,40.72,-1.14,11.12,17,0.122
924437,16.31,0.60,10,0.36,2565,0.00,0.00,0.8130,2.56,1.0000,38.63,36.00,8,7,0,1,1,1,0.00,14.47,19.10,1.84,14.70,61.18,44.71,61.011,66.43,-0.70,13.26,17,0.610
924600,13.90,1.50,8,0.52,2641,0.00,0.00,0.8530,3.07,1.0000,38.43,39.50,3,5,0,1,1,1,0.00,14.47,29.56,2.08,14.70,60.78,44.71,60.441,115.59,0.12,16.33,17,0.122
924762,15.96,2.47,8,0.66,2685,0.00,0.00,0.8205,3.84,1.0000,37.34,39.00,2,1,0,1,1,1,1.50,14.47,32.91,2.18,14.70,60.78,47.84,60.967,142.36,1.19,18.48,17,0.366
924925,15.04,2.93,8,0.77,2624,0.00,0.00,0.8355,4.61,1.0000,35.62,38.50,2,1,0,1,1,1,2.00,14.47,37.49,2.28,14.70,60.39,51.37,60.534,183.38,1.93,21.54,17,0.000
925089,14.24,5.16,8,0.85,2631,0.00,0.00,0.8280,5.12,1.0000,34.01,37.00,4,3,0,1,1,1,2.50,14.47,40.15,2.34,14.70,60.78,53.73,60.972,220.79,3.82,25.21,17,0.244
925251,14.13,5.56,8,0.93,2658,0.00,0.00,0.8130,5.38,1.0000,29.18,33.50,7,5,0,1,1,1,2.50,14.47,42.54,2.40,14.70,60.78,54.12,60.715,252.04,4.58,29.18,17,0.000
925414,14.24,6.03,8,0.96,2664,0.00,0.00,0.8205,5.38,1.0000,27.43,30.50,11,9,0,1,1,1,2.50,14.47,43.10,2.42,14.70,61.18,61.57,61.309,252.03,5.00,29.18,17,0.000
925577,14.59,5.80,8,0.98,2648,0.00,0.00,0.8155,5.38,1.0000,26.20,29.50,15,13,0,1,1,1,2.50,14.47,44.46,2.42,14.70,61.18,61.18,61.352,248.78,4.84,29.18,17,-0.244
925741,14.36,5.95,8,0.97,2664,0.00,0.00,0.8652,5.38,1.0000,27.49,29.00,19,16,0,1,1,1,2.50,14.47,40.99,2.40,14.70,61.18,61.57,61.328,220.76,5.05,27.04,17,-0.122
925904,14.24,3.70,8,0.92,2634,0.00,0.00,0.8255,5.12,1.0000,31.26,31.50,22,20,0,1,1,1,2.00,14.47,37.10,2.38,14.70,61.57,46.67,61.737,164.84,4.38,22.44,17,-0.488
926066,13.78,1.39,8,0.76,2633,0.00,0.00,0.8280,4.35,1.0000,35.94,36.00,23,24,0,1,1,1,1.50,14.47,22.91,2.20,14.70,61.57,46.27,61.409,45.00,1.55,14.78,17,-0.244
926229,12.98,-0.21,8,0.48,2739,0.00,0.00,0.8155,2.82,1.0000,36.10,37.00,24,25,0,1,1,1,0.00,14.47,15.70,1.82,14.70,61.18,0.00,61.259,35.00,-1.05,0.00,17,-0.122
926392,14.01,-0.44,8,0.35,2669,0.00,0.00,0.8155,2.30,1.0000,29.83,33.00,3,4,0,1,1,1,0.00,14.47,12.20,1.70,14.70,61.96,0.00,61.767,24.50,-1.44,0.00,17,-0.122
926555,14.93,-0.67,8,0.27,2675,0.00,0.00,0.8155,0.00,1.0000,25.14,27.00,2,1,0,1,1,1,0.00,14.47,10.03,1.58,14.70,61.18,0.00,61.175,14.50,-1.56,0.00,17,0.000
926718,17.69,-0.89,8,0.23,2718,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,8.96,1.52,14.70,61.18,0.00,61.280,4.50,-1.89,0.00,17,0.000
926881,20.33,-0.93,10,0.19,2630,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.47,1.46,14.70,61.96,0.00,61.786,0.00,-2.23,0.00,17,0.000
927044,20.33,-1.00,10,0.17,2628,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.29,1.42,14.70,61.18,0.00,61.122,0.00,-2.06,0.00,17,0.000
927207,20.33,-1.01,10,0.17,2572,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.55,1.44,14.70,61.57,0.00,61.426,0.00,-2.12,0.00,17,0.122
927370,20.33,-0.88,10,0.17,2618,0.00,0.00,0.8380,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.51,1.44,14.70,60.39,0.00,60.467,0.00,-1.87,0.00,17,0.000
927533,20.33,-0.81,10,0.17,2600,0.00,0.00,0.8180,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.21,1.42,14.70,60.39,0.00,60.623,0.00,-1.89,0.00,17,-0.122
927696,20.33,-0.68,10,0.17,2517,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.08,1.42,14.70,59.61,0.00,59.710,0.00,-1.64,0.00,17,0.000
927858,20.33,-0.50,10,0.17,2555,0.00,0.00,0.8505,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.03,1.42,14.70,59.22,0.00,59.852,0.00,-1.50,0.00,17,0.000
928021,20.33,-0.36,10,0.17,2534,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.29,1.42,14.70,59.22,0.00,59.322,0.00,-1.52,0.00,17,0.000
928184,20.33,-0.37,10,0.17,2489,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,6.95,1.42,14.70,58.82,0.00,58.595,0.00,-1.37,0.00,17,0.000
928347,20.33,-0.23,10,0.17,2462,0.00,0.00,0.8305,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,6.95,1.40,14.70,58.04,0.00,58.104,0.00,-1.18,0.00,17,0.000
928509,20.33,-0.05,10,0.17,2462,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,6.95,1.40,14.70,57.65,0.00,57.715,0.00,-1.04,0.00,17,0.000
928672,20.33,0.12,10,0.17,2360,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,6.87,1.40,14.70,57.25,0.00,57.251,0.00,-0.93,0.00,17,0.000
928835,20.33,-6.10,10,0.17,2192,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,6.32,1.38,14.70,53.73,0.00,54.957,0.00,-4.32,0.00,17,-0.122
928997,20.33,-9.76,10,0.17,2003,0.00,0.00,0.8480,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.47,5.73,1.34,14.70,49.80,0.00,49.683,0.00,-8.93,0.00,17,0.000
929160,20.33,-11.79,10,0.17,1838,0.00,0.00,0.8205,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.50,5.67,1.32,14.70,39.22,0.00,46.468,0.00,-12.78,0.00,17,0.000
929323,20.33,-11.79,10,0.19,1679,0.00,0.00,0.8155,0.00,1.0000,21.79,22.50,1,1,0,1,1,1,0.00,14.47,5.63,1.32,14.70,15.29,0.00,23.347,0.00,-12.78,0.00,17,0.000
929486,20.33,-11.79,10,0.19,1751,0.00,0.00,0.8603,0.00,1.0000,23.02,22.50,1,1,0,1,1,1,0.00,14.47,5.16,1.30,14.70,9.02,0.00,9.157,0.00,-12.78,0.00,17,0.000
929649,20.33,-11.79,10,0.17,1948,0.00,0.00,0.8180,0.00,1.0000,23.95,24.00,1,0,0,1,1,1,0.00,14.47,5.25,1.30,14.70,30.20,0.00,21.287,0.00,-12.78,0.00,17,0.000
929811,20.33,-7.81,10,0.16,2176,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,1,0,0,1,1,1,0.00,14.47,5.92,1.32,14.70,47.45,0.00,47.595,0.00,-11.40,0.00,17,0.000
929975,20.33,-1.56,10,0.16,2398,0.00,0.00,0.8455,0.00,1.0000,23.95,24.00,1,0,0,1,1,1,0.00,14.47,6.63,1.36,14.70,55.29,0.00,53.024,0.00,-2.56,0.00,17,0.000
930137,20.33,-1.00,10,0.16,2720,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.47,7.21,1.40,14.70,60.00,0.00,59.860,0.00,-1.64,0.00,17,0.000
930301,20.33,-1.09,10,0.16,2922,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.47,8.03,1.46,14.70,63.92,0.00,62.991,0.00,-2.09,0.00,17,0.000
930463,20.33,-1.73,10,0.17,2869,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.99,1.46,14.70,63.92,0.00,63.938,0.00,-1.96,0.00,17,0.000
930626,20.33,-1.66,10,0.17,2798,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.90,1.46,14.70,63.92,0.00,63.938,0.00,-2.56,0.00,17,0.000
930789,20.33,-1.56,10,0.17,2704,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.81,1.46,14.70,63.14,0.00,63.203,0.00,-2.56,0.00,17,0.000
930953,20.33,-1.30,10,0.17,2725,0.00,0.00,0.8180,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.64,1.44,14.70,62.35,0.00,62.853,0.00,-2.37,0.00,17,0.000
931115,20.33,-1.26,10,0.17,2662,0.00,0.00,0.8480,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.21,1.44,14.70,61.96,0.00,61.989,0.00,-2.23,0.00,17,-0.122
931278,20.33,-0.91,10,0.17,2620,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.49,7.21,1.42,14.70,61.57,0.00,61.466,0.00,-2.08,0.00,17,0.000
931441,20.33,-0.87,10,0.17,2602,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,7.38,1.42,14.70,60.78,0.00,60.501,0.00,-1.86,0.00,17,0.000
931604,20.33,-0.51,10,0.17,2541,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,6.99,1.42,14.70,60.00,0.00,60.044,0.00,-1.69,0.00,17,0.000
931767,20.33,-0.45,10,0.17,2499,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,6.87,1.40,14.70,59.22,0.00,59.452,0.00,-1.45,0.00,17,0.000
931930,20.33,-0.20,10,0.17,2455,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,6.95,1.40,14.70,58.04,0.00,58.204,0.00,-1.18,0.00,17,0.000
932093,20.33,-0.05,10,0.17,2368,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.49,6.79,1.42,14.70,57.65,0.00,57.592,0.00,-1.05,0.00,17,0.000
932256,20.33,0.22,10,0.17,2369,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,6.48,1.38,14.70,56.47,0.00,56.576,0.00,-0.94,0.00,17,0.122
932419,20.33,-2.25,10,0.17,2330,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,6.48,1.38,14.70,55.69,0.00,55.750,0.00,-1.95,0.00,17,0.000
932582,20.33,-4.87,10,0.17,2170,0.00,0.00,0.8205,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,6.32,1.38,14.70,52.16,0.00,53.828,0.00,-4.14,0.00,17,0.000
932744,20.33,-11.25,10,0.18,1984,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.47,5.77,1.36,14.70,48.63,0.00,49.962,0.00,-10.36,0.00,17,-0.122
932907,20.33,-11.79,10,0.17,1822,0.00,0.00,0.8080,0.00,1.0000,23.69,24.00,1,1,0,1,1,1,0.00,14.47,4.71,1.28,14.70,33.33,0.00,41.049,0.00,-12.78,0.00,17,0.000
933070,20.33,-11.79,10,0.16,1704,0.00,0.00,0.8230,0.00,1.0000,20.76,22.00,1,1,0,1,1,1,0.00,14.47,4.13,1.22,14.70,17.25,0.00,17.297,0.00,-12.78,0.00,17,0.366
933233,20.33,-11.79,10,0.17,1483,0.00,0.00,0.8130,0.00,1.0000,18.77,19.50,1,1,0,1,1,1,0.00,14.47,5.00,1.26,14.70,0.00,0.00,0.374,0.00,-12.78,0.00,17,0.000
933396,20.33,-11.79,10,0.19,1344,0.00,0.00,0.8080,0.00,1.0000,16.63,17.00,1,1,0,1,1,1,0.00,14.47,4.48,1.28,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
933559,20.33,-11.79,10,0.19,1399,0.00,0.00,0.8105,0.00,1.0000,17.87,17.50,1,0,0,1,1,1,0.00,14.47,4.13,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
933722,20.33,-11.79,10,0.18,1489,0.00,0.00,0.8180,0.00,1.0000,18.86,18.50,1,0,0,1,1,1,0.00,14.47,4.22,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.122
933885,20.33,-11.79,10,0.18,1569,0.00,0.00,0.8155,0.00,1.0000,19.96,19.50,1,0,0,1,1,1,0.00,14.47,4.74,1.24,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
934048,20.33,-11.80,10,0.18,1650,0.00,0.00,0.8080,0.00,1.0000,21.52,20.50,1,0,0,1,1,1,0.00,14.47,5.12,1.28,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
934211,20.33,-11.79,10,0.18,1786,0.00,0.00,0.8105,0.00,1.0000,23.95,23.00,1,1,0,1,1,1,0.00,14.47,5.25,1.28,14.70,14.90,0.00,8.796,0.00,-12.78,0.00,17,0.122
934374,20.33,-11.79,10,0.17,1922,0.00,0.00,0.8205,0.00,1.0000,23.95,24.00,1,0,0,1,1,1,0.00,14.47,5.46,1.30,14.70,34.51,0.00,28.206,0.00,-12.78,0.00,17,0.000
934537,20.33,-10.14,10,0.17,2079,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,1,0,0,1,1,1,0.00,14.47,5.67,1.32,14.70,46.67,0.00,40.917,0.00,-12.62,0.00,17,0.000
934699,20.33,-7.70,10,0.16,2177,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.47,5.88,1.32,14.70,49.80,0.00,48.856,0.00,-9.93,0.00,17,0.000
934862,20.33,-2.85,10,0.16,2253,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.47,6.17,1.34,14.70,52.55,0.00,52.418,0.00,-5.78,0.00,17,0.122
935025,20.33,-0.20,10,0.16,2418,0.00,0.00,0.8180,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.47,6.44,1.38,14.70,56.47,0.00,54.725,0.00,-4.77,0.00,17,0.122
935188,20.33,-0.21,10,0.16,2530,0.00,0.00,0.8180,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.47,6.71,1.38,14.70,58.04,0.00,57.924,0.00,-1.11,0.00,17,0.000
935351,20.33,-0.50,10,0.16,2491,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.47,6.91,1.40,14.70,59.22,0.00,59.039,0.00,-1.50,0.00,17,-0.122
935514,20.33,-0.03,10,0.17,2496,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.49,6.87,1.40,14.70,57.25,0.00,57.296,0.00,-0.93,0.00,17,0.000
935676,20.33,0.11,10,0.17,2312,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,6.59,1.40,14.70,57.25,0.00,57.263,0.00,-0.88,0.00,17,0.000
935839,20.33,-1.63,10,0.17,2321,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.47,6.40,1.38,14.70,55.69,0.00,55.796,0.00,-1.85,0.00,17,0.000
936002,20.33,-3.65,10,0.17,2249,0.00,0.00,0.8155,0.00,1.0000,23.68,24.00,2,1,0,1,1,1,0.00,14.47,6.36,1.38,14.70,53.73,0.00,55.022,0.00,-4.37,0.00,17,-0.122
936165,20.33,-4.89,10,0.17,2192,0.00,0.00,0.8155,0.00,1.0000,23.95,24.00,2,1,0,1,1,1,0.00,14.47,6.10,1.36,14.70,52.16,0.00,52.433,0.00,-5.76,0.00,17,0.000
936328,20.33,-7.83,10,0.17,2123,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.47,6.10,1.36,14.70,50.20,0.00,50.299,0.00,-8.25,0.00,17,0.000
936491,20.33,-8.89,10,0.17,2072,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.47,5.88,1.34,14.70,49.02,0.00,49.596,0.00,-9.07,0.00,17,0.000
936654,20.33,-11.55,10,0.17,1984,0.00,0.00,0.8205,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.47,5.73,1.32,14.70,47.06,0.00,47.117,0.00,-11.95,0.00,17,0.000
936817,20.33,-11.79,10,0.17,1934,0.00,0.00,0.8180,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.49,5.67,1.32,14.70,42.35,0.00,44.496,0.00,-12.78,0.00,17,-0.122
936980,20.33,-11.79,10,0.17,1868,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,1,1,0,1,1,1,0.00,14.47,5.53,1.32,14.70,34.51,0.00,34.637,0.00,-12.78,0.00,17,0.000
937143,20.33,-11.79,10,0.17,1784,0.00,0.00,0.8130,0.00,1.0000,23.18,24.00,1,0,0,1,1,1,0.00,14.47,5.46,1.30,14.70,25.49,0.00,29.944,0.00,-12.78,0.00,17,0.000
937306,20.33,-11.79,10,0.18,1719,0.00,0.00,0.8155,0.00,1.0000,21.98,22.50,1,1,0,1,1,1,0.00,14.49,5.36,1.30,14.70,18.82,0.00,19.000,0.00,-12.78,0.00,17,0.000
937469,20.33,-11.79,10,0.18,1657,0.00,0.00,0.8080,0.00,1.0000,21.06,21.50,1,1,0,1,1,1,0.00,14.47,5.29,1.30,14.70,9.41,0.00,11.387,0.00,-12.78,0.00,17,0.000
937632,20.33,-11.79,10,0.19,1570,0.00,0.00,0.8130,0.00,1.0000,19.80,20.00,1,1,0,1,1,1,0.00,14.47,5.22,1.28,14.70,4.31,0.00,4.419,0.00,-12.78,0.00,17,0.000
937794,20.33,-11.79,10,0.19,1519,0.00,0.00,0.8130,0.00,1.0000,18.98,19.50,1,1,0,1,1,1,0.00,14.49,4.80,1.28,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
937958,20.33,-11.79,10,0.19,1433,0.00,0.00,0.8180,0.00,1.0000,18.10,18.50,1,1,0,1,1,1,0.00,14.47,4.64,1.26,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
938121,20.33,-11.79,10,0.19,1363,0.00,0.00,0.8080,0.00,1.0000,16.84,17.50,1,1,0,1,1,1,0.00,14.47,4.29,1.24,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
938284,20.33,-11.79,10,0.19,1295,0.00,0.00,0.8155,0.00,1.0000,14.29,15.50,1,1,0,1,1,1,0.00,14.47,4.10,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
938446,20.33,-11.79,10,0.19,1216,0.00,0.00,0.8130,0.00,1.0000,12.42,13.00,1,1,0,1,1,1,0.00,14.47,3.85,1.20,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,-0.122
938609,20.33,-11.79,10,0.19,1154,0.00,0.00,0.8105,0.00,1.0000,11.99,12.00,1,0,0,1,1,1,0.00,14.47,3.43,1.16,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
938772,20.33,-11.79,10,0.19,1072,0.00,0.00,0.8080,0.00,1.0000,11.99,12.00,1,1,0,1,1,1,0.00,14.47,3.16,1.14,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
938935,20.33,-11.79,10,0.19,934,0.00,0.00,0.8155,1.79,1.0000,11.64,12.00,1,0,0,1,1,1,0.00,14.47,2.94,1.12,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
939099,20.33,-11.79,10,0.19,1009,0.00,0.00,0.8155,1.79,1.0000,11.99,12.50,1,0,0,1,1,1,0.00,14.47,2.76,1.10,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
939261,20.33,-11.79,10,0.18,991,0.00,0.00,0.8080,1.79,1.0000,12.29,12.00,1,0,0,1,1,1,0.00,14.47,2.76,1.10,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
939424,20.33,-11.79,10,0.18,1010,0.00,0.00,0.8050,1.79,1.0000,11.77,12.00,1,0,0,1,1,1,0.00,14.49,2.78,1.10,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
939587,20.10,-11.81,10,0.18,948,0.00,0.00,0.8155,1.79,1.0000,11.68,15.50,1,0,0,1,1,1,0.00,14.49,2.76,1.10,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
939750,17.23,-11.79,10,0.18,924,0.00,0.00,0.8155,1.79,1.0000,11.99,16.00,1,0,0,1,1,1,0.00,14.47,2.78,1.10,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
939913,16.77,-11.79,10,0.18,904,0.00,0.00,0.8180,1.79,1.0000,11.99,16.00,1,0,0,1,1,1,0.00,14.47,2.76,1.10,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
940076,16.54,-11.79,10,0.19,951,0.00,0.00,0.8155,1.79,1.0000,11.99,16.00,1,0,0,1,1,1,0.00,14.47,2.78,1.10,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,-0.122
940239,16.31,-11.81,10,0.19,890,0.00,0.00,0.8155,1.79,1.0000,11.99,16.00,1,0,0,1,1,1,0.00,14.50,2.78,1.10,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
940402,16.19,-11.81,10,0.19,885,0.00,0.00,0.8180,1.79,1.0000,11.99,16.00,0,1,0,1,1,1,0.00,14.50,2.73,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
940565,16.19,-11.79,10,0.19,884,0.00,0.00,0.8060,1.79,1.0000,11.99,16.00,0,0,0,1,1,1,0.00,14.47,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
940727,16.08,-11.79,10,0.19,896,0.00,0.00,0.8060,1.79,1.0000,11.99,16.00,1,0,0,1,1,1,0.00,14.49,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
940890,16.08,-11.80,10,0.18,890,0.00,0.00,0.8080,1.79,1.0000,11.99,16.00,1,0,0,1,1,1,0.00,14.47,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
941053,15.96,-11.79,10,0.18,834,0.00,0.00,0.8060,1.79,1.0000,11.99,16.00,1,0,0,1,1,1,0.00,14.47,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
941216,15.96,-11.79,10,0.18,876,0.00,0.00,0.8155,1.79,1.0000,11.99,16.00,1,1,0,1,1,1,0.00,14.47,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
941380,16.08,-11.79,10,0.18,851,0.00,0.00,0.8105,1.79,1.0000,11.99,16.00,0,0,0,1,1,1,0.00,14.47,2.49,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
941543,16.19,-11.80,10,0.18,832,0.00,0.00,0.8180,1.79,1.0000,11.99,16.00,1,0,0,1,1,1,0.00,14.50,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
941705,16.31,-11.80,10,0.19,822,0.00,0.00,0.8080,1.79,1.0000,11.99,16.00,0,0,0,1,1,1,0.00,14.49,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
941869,16.31,-11.81,10,0.19,808,0.00,0.00,0.8080,1.79,1.0000,11.99,16.00,0,0,0,1,1,1,0.00,14.50,2.49,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.122
942038,16.31,-11.81,10,0.19,800,0.00,0.00,0.8060,1.79,1.0000,11.99,16.00,0,0,0,1,1,1,0.00,14.49,2.52,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,-0.122
942194,16.31,-11.81,10,0.19,792,0.00,0.00,0.8155,1.79,1.0000,11.99,16.00,0,0,0,1,1,1,0.00,14.49,2.47,1.06,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,17,0.000
