Time (msec),A/F Sensor #1 (AFR),Boost Error* (psi),CL/OL Fueling* (status),Engine Load (4-Byte)* (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Fine Learning Knock Correction (degrees),Fuel Injector #1 Latency (4-byte)* (ms),Fuel Injector #1 Pulse Width (ms),IAM (4-byte)* (multiplier),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Intake VVT Advance Angle Left (degrees),Intake VVT Advance Angle Right (degrees),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Learned Ignition Timing (degrees),Manifold Absolute Pressure (4-byte)* (psi absolute),Mass Airflow (g/s),Mass Airflow Sensor Voltage (V),Primary Open Loop Map Enrichment (2-byte)** (estimated AFR),Primary WGDC Maximum (1-byte)** (%),Primary Wastegate Duty Cycle (%),Primary Wastegate Duty Maximum* (4-byte)* (%),Requested Torque* (raw ecu value),Target Boost Relative (4-byte)* (psi relative),Throttle Plate Opening Angle (4-byte)* (%),Tip-in Enrichment (Last Calculated)* (raw ecu value),Tip-in Throttle* (%)
1118164,20.33,-8.72,10,0.16,2094,0.00,0.00,0.8037,0.00,1.0000,23.95,24.00,1,1,1,24,1,2,0.00,14.52,5.67,1.32,14.70,49.02,0.00,49.411,0.00,-9.28,0.00,765,0.000
1118327,20.33,-1.06,10,0.18,2060,0.00,0.00,0.8080,1.79,1.0000,21.92,24.00,1,1,1,24,1,2,0.00,14.52,11.57,1.32,14.70,48.24,41.96,48.306,239.23,-10.57,0.00,14,2.808
1118490,20.33,-1.94,10,0.86,2004,0.00,0.00,0.8280,5.38,1.0000,26.53,27.50,1,1,1,24,1,2,2.00,14.53,34.44,2.36,14.70,43.53,43.53,47.246,253.15,-2.48,90.73,17,1.953
1118653,20.33,7.46,10,0.93,2826,0.00,0.00,0.8105,6.14,1.0000,28.20,30.50,0,0,1,24,1,2,3.00,14.52,48.25,2.42,14.70,58.04,63.92,57.942,336.90,1.84,97.61,73,-0.732
1118815,20.33,7.63,10,0.67,3677,0.00,0.00,0.8080,5.12,1.0000,36.70,34.50,4,3,1,24,1,2,2.00,14.52,14.78,2.44,14.70,62.35,0.00,63.938,0.00,26.72,0.00,73,-0.854
1118979,17.23,7.68,10,0.16,3760,0.00,0.00,0.8060,0.00,1.0000,33.36,16.00,5,5,1,24,1,2,0.00,14.52,3.36,1.22,14.70,60.78,0.00,60.931,0.00,6.73,0.00,73,0.000
1119141,16.42,7.36,10,0.08,3516,0.00,0.00,0.8050,0.00,1.0000,27.21,10.00,1,3,1,24,1,2,0.00,14.52,4.87,1.16,14.70,61.96,0.00,61.607,0.00,6.41,0.00,73,0.122
1119304,20.33,5.21,10,0.10,3266,0.00,0.00,0.8155,0.00,1.0000,23.95,4.00,1,3,1,24,1,2,0.00,14.52,6.32,1.34,14.70,62.75,0.00,62.865,0.00,5.05,0.00,73,0.122
1119468,20.33,7.08,10,0.13,2922,0.00,0.00,0.8130,0.00,1.0000,23.95,4.00,1,2,1,24,1,2,0.00,14.52,7.94,1.42,14.70,63.92,0.00,63.724,0.00,1.94,0.00,73,0.000
1119630,20.33,-1.78,10,0.16,2831,0.00,0.00,0.8455,0.00,1.0000,23.95,4.00,2,1,1,24,1,2,0.00,14.52,8.16,1.46,14.70,63.92,0.00,63.938,0.00,-2.42,0.00,73,0.000
1119793,20.33,-0.18,10,0.16,2900,0.00,0.00,0.8050,0.00,1.0000,23.95,24.00,2,1,1,24,1,2,0.00,14.52,7.77,1.46,14.70,63.92,0.00,63.938,0.00,-1.26,0.00,73,0.000
1119956,20.33,-1.19,10,0.16,2878,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,1,24,1,2,0.00,14.52,7.81,1.46,14.70,63.92,0.00,63.938,0.00,-1.71,0.00,73,0.000
1120119,20.33,-1.06,10,0.17,2842,0.00,0.00,0.8405,0.00,1.0000,23.95,24.00,2,2,1,24,1,2,0.00,14.52,8.12,1.46,14.70,63.92,0.00,63.938,0.00,-1.64,0.00,73,0.000
1120282,20.33,-1.32,10,0.17,2857,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,2,1,1,24,1,2,0.00,14.52,7.73,1.46,14.70,63.92,0.00,63.938,0.00,-2.28,0.00,73,0.000
1120445,20.33,-1.56,10,0.17,2748,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,1,24,1,2,0.00,14.52,7.68,1.44,14.70,63.14,0.00,63.315,0.00,-2.59,0.00,73,0.000
1120608,20.33,-1.28,10,0.17,2651,0.00,0.00,0.8037,0.00,1.0000,23.95,24.00,2,1,1,24,1,2,0.00,14.52,7.47,1.44,14.70,61.96,0.00,62.500,0.00,-2.23,0.00,73,0.000
1120771,20.33,-0.94,10,0.17,2594,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,1,24,1,2,0.00,14.52,7.21,1.42,14.70,60.78,0.00,60.609,0.00,-1.85,0.00,73,0.000
1120934,20.33,-0.53,10,0.17,2515,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,2,1,1,24,1,2,0.00,14.52,7.03,1.40,14.70,59.22,0.00,60.295,0.00,-1.48,0.00,73,0.000
1121097,20.33,-0.19,10,0.17,2478,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,2,1,1,24,1,2,0.00,14.52,6.79,1.40,14.70,58.82,0.00,58.781,0.00,-1.34,0.00,73,0.000
1121260,20.33,0.13,10,0.17,2391,0.00,0.00,0.8060,0.00,1.0000,23.95,24.00,2,1,1,24,1,2,0.00,14.52,6.75,1.40,14.70,57.25,0.00,57.860,0.00,-0.87,0.00,73,0.000
1121423,20.33,-2.14,10,0.17,2325,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,1,1,1,24,1,2,0.00,14.52,6.79,1.40,14.70,56.08,0.00,56.018,0.00,-1.59,0.00,73,0.000
1121585,20.33,-3.90,10,0.17,2250,0.00,0.00,0.8105,0.00,1.0000,23.62,24.00,1,1,1,24,1,2,0.00,14.52,6.48,1.38,14.70,53.73,0.00,54.602,0.00,-4.29,0.00,73,0.000
1121748,20.33,-6.50,10,0.17,2138,0.00,0.00,0.8405,0.00,1.0000,23.95,24.00,1,1,1,24,1,2,0.00,14.52,6.32,1.36,14.70,50.98,0.00,52.792,0.00,-5.35,0.00,73,0.000
1121911,20.33,-7.63,10,0.17,2152,0.00,0.00,0.8050,0.00,1.0000,23.95,24.00,1,1,1,24,1,2,0.00,14.52,6.03,1.34,14.70,50.59,0.00,50.395,0.00,-8.14,0.00,73,0.000
1122075,20.33,-9.06,10,0.17,2079,0.00,0.00,0.8130,0.00,1.0000,23.95,24.00,1,1,1,24,1,2,0.00,14.52,5.99,1.34,14.70,48.63,0.00,49.245,0.00,-9.48,0.00,73,0.000
1122237,20.33,-11.83,10,0.17,2030,0.00,0.00,0.8505,0.00,1.0000,23.95,24.00,1,1,1,24,1,2,0.00,14.52,5.81,1.34,14.70,47.06,0.00,46.995,0.00,-12.10,0.00,73,0.000
1122400,20.33,-11.83,10,0.17,1925,0.00,0.00,0.8080,0.00,1.0000,23.95,24.00,1,1,1,24,1,2,0.00,14.52,5.73,1.32,14.70,41.18,0.00,41.782,0.00,-12.78,0.00,73,0.000
1122563,20.33,-11.83,10,0.18,1841,0.00,0.00,0.8105,0.00,1.0000,23.95,24.00,1,0,1,24,1,2,0.00,14.52,5.53,1.32,14.70,32.55,0.00,32.518,0.00,-12.78,0.00,73,0.000
1122726,20.33,-11.83,10,0.18,1758,0.00,0.00,0.8060,0.00,1.0000,22.80,23.50,1,1,1,24,1,2,0.00,14.52,5.49,1.32,14.70,23.14,0.00,26.923,0.00,-12.78,0.00,73,-0.122
1122889,20.33,-11.83,10,0.18,1666,0.00,0.00,0.8105,0.00,1.0000,21.33,22.50,1,0,1,24,1,2,0.00,14.52,5.36,1.30,14.70,14.90,0.00,14.886,0.00,-12.78,0.00,73,0.000
1123053,20.33,-11.83,10,0.19,1523,0.00,0.00,0.8060,0.00,1.0000,19.19,19.50,1,1,1,24,1,2,0.00,14.52,5.32,1.30,14.70,0.00,0.00,7.536,0.00,-12.78,0.00,73,0.000
1123215,20.33,-11.83,10,0.19,1365,0.00,0.00,0.8105,0.00,1.0000,16.64,18.00,1,1,1,24,1,2,0.00,14.52,4.29,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1123378,20.33,-11.83,10,0.19,1222,0.00,0.00,0.8380,0.00,1.0000,11.99,14.00,1,1,1,24,1,2,0.00,14.52,3.22,1.16,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1123541,20.33,-11.83,10,0.18,1071,0.00,0.00,0.8080,0.00,1.0000,11.99,12.00,1,0,1,24,1,2,0.00,14.52,2.81,1.10,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1123704,20.33,-11.83,10,0.18,956,0.00,0.00,0.8080,1.79,1.0000,12.17,12.00,1,1,1,24,1,2,0.00,14.52,3.03,1.10,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1123867,20.33,-11.83,10,0.18,1023,0.00,0.00,0.8130,1.79,1.0000,11.99,12.00,1,0,1,24,1,2,0.00,14.52,2.92,1.12,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1124030,20.33,-11.83,10,0.18,1028,0.00,0.00,0.8027,1.79,1.0000,11.99,12.00,1,0,1,24,1,2,0.00,14.52,2.76,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1124193,20.33,-11.83,10,0.18,995,0.00,0.00,0.8060,1.79,1.0000,12.17,12.00,1,0,1,24,1,2,0.00,14.52,3.00,1.10,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1124356,19.18,-11.83,10,0.18,1044,0.00,0.00,0.8430,1.79,1.0000,11.99,12.00,1,0,1,24,1,2,0.00,14.52,2.97,1.12,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1124518,16.31,-11.83,10,0.17,1272,0.00,0.00,0.8050,1.79,1.0000,14.54,12.50,0,0,1,24,1,2,0.00,14.52,3.11,1.10,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,-0.122
1124681,15.85,-11.85,10,0.16,1426,0.00,0.00,0.8037,1.79,1.0000,18.62,17.50,0,0,1,24,1,2,0.00,14.52,3.88,1.18,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.122
1124844,15.73,-11.83,10,0.17,1560,0.00,0.00,0.8105,1.79,1.0000,19.43,19.50,1,0,1,24,1,2,0.00,14.52,4.80,1.24,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1125007,15.96,-11.83,10,0.18,1480,0.00,0.00,0.8060,1.79,1.0000,18.48,10.50,1,1,1,24,1,2,0.00,14.52,4.93,1.26,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1125170,16.19,-11.83,10,0.19,1373,0.00,0.00,0.8105,1.79,1.0000,17.06,16.50,1,1,1,24,1,2,0.00,14.52,4.51,1.26,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,-0.122
1125333,15.73,-11.83,10,0.19,1382,0.00,0.00,0.8050,1.79,1.0000,17.83,17.00,1,0,1,24,1,2,0.00,14.52,4.07,1.20,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1125496,14.59,-11.83,10,0.18,1381,0.00,0.00,0.8060,1.79,1.0000,17.54,16.50,1,0,1,24,1,2,0.00,14.52,4.10,1.20,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1125659,14.24,-11.83,8,0.18,1311,0.00,0.00,0.8060,1.79,1.0000,14.68,19.50,1,1,1,24,1,2,0.00,14.52,4.16,1.20,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1125822,14.36,-11.83,8,0.19,1340,0.00,0.00,0.8080,1.79,1.0000,14.66,18.50,1,1,1,24,1,2,0.00,14.52,3.91,1.20,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1125985,14.81,-11.83,8,0.18,1292,0.00,0.00,0.8080,1.79,1.0000,14.35,18.50,1,0,1,24,1,2,0.00,14.52,3.79,1.18,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,73,0.000
1126148,14.93,-11.83,8,0.18,1250,0.00,0.00,0.8080,1.79,1.0000,13.56,18.00,1,0,1,24,1,2,0.00,14.52,3.76,1.18,14.70,0.00,0.00,0.000,1.40,-12.78,0.30,73,0.000
1126310,14.93,-11.83,8,0.18,1195,0.00,0.00,0.8105,1.79,1.0000,12.11,16.50,1,1,1,24,1,2,0.00,14.52,3.76,1.18,14.70,0.00,0.00,0.000,1.50,-12.78,0.30,73,0.000
1126473,14.81,-11.83,8,0.19,1174,0.00,0.00,0.8060,1.79,1.0000,12.09,16.00,1,0,1,24,1,2,0.00,14.52,3.52,1.16,14.70,0.00,0.00,0.000,1.50,-12.78,0.30,73,0.000
1126636,14.70,-11.83,8,0.20,1179,0.00,0.00,0.8037,1.79,1.0000,12.74,12.50,1,0,1,24,1,2,0.00,14.52,6.97,1.28,14.70,0.00,0.00,0.000,45.56,-12.78,12.33,10,-0.732
1126800,14.59,-11.83,8,0.27,1275,0.00,0.00,0.8060,2.30,1.0000,16.23,14.50,1,0,1,24,1,2,0.00,14.52,6.22,1.36,14.70,0.00,0.00,0.000,34.31,-12.78,6.53,10,0.000
1126962,14.93,-11.83,8,0.29,1158,0.00,0.00,0.8060,2.30,1.0000,18.33,17.00,1,0,1,24,1,2,0.00,14.52,6.25,1.36,14.70,0.00,0.00,0.000,40.72,-12.77,7.76,10,0.000
1127126,14.70,-11.83,8,0.31,1133,0.00,0.00,0.8080,2.56,1.0000,19.77,19.00,1,1,1,24,1,2,0.00,14.52,6.43,1.36,14.70,0.00,0.00,0.000,44.30,-12.78,7.77,10,0.122
1127289,14.01,-11.83,8,0.33,1129,0.00,0.00,0.8060,2.56,1.0000,20.42,20.50,1,0,1,24,1,2,0.00,14.52,6.46,1.36,14.70,0.00,0.00,0.000,44.33,-12.78,8.36,10,0.122
1127452,13.55,-11.83,8,0.35,1094,0.00,0.00,0.8080,2.56,1.0000,21.83,21.00,1,1,1,24,1,2,0.00,14.52,7.31,1.40,14.70,0.00,0.00,0.000,50.47,-12.78,9.89,10,0.000
1127614,13.32,-11.83,8,0.37,1115,0.00,0.00,0.8050,2.82,1.0000,22.71,22.50,1,1,1,24,1,2,0.00,14.52,7.40,1.42,14.70,0.00,0.00,0.000,44.39,-12.78,9.56,10,-0.122
1127777,13.55,-11.83,8,0.38,1032,0.00,0.00,0.8080,2.82,1.0000,23.50,23.00,1,1,1,24,1,2,0.00,14.53,6.90,1.40,14.70,0.00,0.00,0.000,55.92,-12.78,10.21,10,0.000
1127940,13.44,-11.83,8,0.39,1136,0.00,0.00,0.8080,2.82,1.0000,24.05,24.00,1,1,1,24,1,2,0.00,14.52,5.15,1.42,14.70,0.00,0.00,0.000,58.40,-12.78,11.12,10,0.000
1128103,13.09,-11.83,8,0.42,1061,0.00,0.00,0.8060,2.82,1.0000,24.13,24.50,1,1,1,24,1,2,0.00,14.52,9.00,1.48,14.70,0.00,0.00,0.000,84.78,-12.78,14.49,10,0.000
1128266,13.32,-11.46,8,0.51,1074,0.00,0.00,0.8130,3.07,1.0000,23.86,23.50,1,1,1,24,1,2,0.00,14.52,13.12,1.60,14.70,0.00,0.00,0.000,117.85,-12.78,22.15,10,0.488
1128429,14.36,-10.31,8,0.75,1065,0.00,0.00,0.8060,3.84,1.0000,18.57,22.50,1,1,1,24,1,2,1.00,14.52,21.65,1.90,14.70,0.00,0.00,0.000,153.52,-11.55,23.36,10,0.732
1128592,15.85,-10.05,8,0.93,1102,0.00,0.00,0.8130,5.38,1.0000,11.69,16.00,1,1,1,24,1,2,5.00,14.52,18.74,1.90,14.70,0.00,0.00,0.000,163.46,-11.05,23.50,11,-0.366
1128755,14.70,-9.72,8,0.93,1140,0.00,0.00,0.8080,5.89,1.0000,11.98,16.00,1,1,1,24,1,2,5.00,14.52,16.53,1.84,14.70,0.00,0.00,0.000,157.61,-10.35,20.61,11,0.000
1128918,12.98,-9.92,8,0.93,1115,0.00,0.00,0.8060,5.38,1.0000,12.77,16.50,1,1,1,24,1,2,5.50,14.52,15.42,1.84,14.70,0.00,0.00,0.000,162.63,-10.88,21.23,11,0.488
1129081,13.32,-8.03,8,0.94,1274,0.00,0.00,0.8080,5.12,1.0000,13.41,17.00,1,1,1,24,1,2,4.50,14.52,20.68,1.90,14.70,0.00,0.00,0.000,178.38,-9.29,26.12,11,0.366
1129244,14.13,-7.79,8,0.95,1272,0.00,0.00,0.8255,5.12,1.0000,13.60,16.50,1,1,1,24,1,2,4.50,14.53,20.33,1.92,14.70,0.00,0.00,0.000,180.93,-8.74,27.64,11,0.000
1129407,14.47,-6.69,8,0.96,1353,0.00,0.00,0.8080,5.12,1.0000,14.44,17.00,1,1,1,24,1,2,4.00,14.52,22.10,1.98,14.70,0.00,0.00,0.000,191.58,-8.11,29.18,11,-0.366
1129569,14.47,-6.52,8,0.96,1401,0.00,0.00,0.8050,5.38,1.0000,14.90,17.00,0,1,1,24,1,2,3.50,14.53,22.83,1.98,14.70,0.00,0.00,0.000,195.53,-7.47,29.18,11,0.366
1129732,14.24,-5.49,8,0.97,1469,0.00,0.00,0.8180,5.38,1.0000,15.90,17.50,0,1,1,24,1,2,3.00,14.52,23.89,2.00,14.70,0.00,0.00,0.000,201.84,-6.79,31.03,11,0.122
1129895,14.36,-5.02,8,0.97,1540,0.00,0.00,0.8130,5.38,1.0000,16.80,18.00,0,1,1,24,1,2,2.50,14.52,25.05,2.02,14.70,0.00,0.00,0.000,207.79,-6.11,35.00,11,0.000
1130057,14.59,-4.75,8,0.98,1577,0.00,0.00,0.8205,5.12,1.0000,17.47,18.00,1,1,1,24,1,2,2.00,14.52,26.04,2.08,14.70,0.00,0.00,0.000,209.52,-5.82,34.99,11,0.000
1130220,14.93,-4.16,8,0.98,1657,0.00,0.00,0.8060,5.38,1.0000,18.92,19.00,1,2,1,24,1,2,2.00,14.52,27.71,2.10,14.70,0.00,10.20,0.000,216.00,-5.52,34.38,11,0.366
1130384,15.16,-3.83,8,1.00,1714,0.00,0.00,0.8105,5.38,1.0000,18.47,20.00,2,3,1,24,1,2,2.00,14.52,30.34,2.14,14.70,12.94,10.59,11.613,217.59,-4.79,32.55,11,0.000
1130547,15.16,-3.22,8,1.02,1750,0.00,0.00,0.8180,5.63,1.0000,19.03,20.00,3,3,1,24,1,2,2.50,14.53,31.47,2.20,14.70,15.29,23.92,15.117,226.00,-4.59,34.08,11,0.000
1130709,14.70,-8.21,8,0.91,1910,0.00,0.00,0.8080,5.89,1.0000,26.34,22.00,4,4,1,24,1,2,3.00,14.52,16.47,2.16,14.70,30.98,22.75,26.796,118.74,-3.97,13.87,11,0.000
1130872,12.86,-11.24,8,0.55,1844,0.00,0.00,0.8380,3.84,1.0000,30.11,29.00,6,5,1,24,1,2,0.00,14.52,8.56,1.54,14.70,31.37,0.00,31.528,18.68,-12.08,0.00,11,0.000
1131035,12.40,-11.30,8,0.36,1944,0.00,0.00,0.8105,2.56,1.0000,28.59,32.00,0,1,1,24,1,2,0.00,14.52,7.61,1.44,14.70,35.29,0.00,29.225,13.66,-12.25,0.00,11,-0.122
1131199,13.67,-11.55,8,0.28,1908,0.00,0.00,0.8155,0.00,1.0000,24.08,25.00,0,0,1,24,1,2,0.00,14.52,6.87,1.42,14.70,38.82,0.00,38.954,31.76,-12.39,0.00,11,0.000
1131361,15.27,-11.69,8,0.23,1768,0.00,0.00,0.8060,0.00,1.0000,20.39,24.00,0,0,1,24,1,2,0.00,14.52,5.81,1.32,14.70,22.35,0.00,25.306,3.45,-12.64,0.00,11,0.000
1131524,17.69,-11.02,8,0.23,1812,0.00,0.00,0.8230,1.79,1.0000,20.71,19.50,0,0,1,24,1,2,0.00,14.52,8.39,1.38,14.70,20.00,16.47,20.007,31.73,-12.29,5.58,11,0.122
1131687,20.33,-10.82,8,0.28,1808,0.00,0.00,0.8180,2.30,1.0000,24.95,23.50,4,3,1,24,1,2,0.00,14.52,9.88,1.54,14.70,21.96,16.86,24.965,33.12,-11.77,7.45,11,0.000
1131850,17.57,-10.72,8,0.31,1746,0.00,0.00,0.8180,2.56,1.0000,26.78,10.00,6,5,1,24,1,2,0.00,14.52,9.83,1.56,14.70,25.49,9.02,25.520,36.06,-11.72,8.07,11,-0.122
1132013,14.59,-10.96,8,0.33,1669,0.00,0.00,0.8105,2.82,1.0000,28.29,27.50,8,7,1,24,1,2,0.00,14.52,9.78,1.54,14.70,7.06,9.02,13.421,36.72,-12.00,7.75,11,0.000
1132176,13.55,-10.10,8,0.34,1746,0.00,0.00,0.8180,2.82,1.0000,30.12,29.00,8,8,1,24,1,2,0.00,14.52,11.34,1.58,14.70,17.25,9.41,13.723,55.08,-11.48,12.72,12,0.000
1132339,13.32,-10.73,8,0.37,1681,0.00,0.00,0.8180,3.07,1.0000,31.33,31.00,7,7,1,24,1,2,0.00,14.52,10.77,1.60,14.70,9.41,7.45,9.466,46.30,-11.63,10.20,12,0.000
1132501,12.98,-9.87,8,0.38,1710,0.00,0.00,0.8455,3.07,1.0000,33.94,32.00,7,6,1,24,1,2,0.00,14.52,14.35,1.60,14.70,13.73,8.63,11.028,87.36,-11.50,13.88,12,0.244
1132664,13.67,-8.94,8,0.52,1728,0.00,0.00,0.8280,3.33,1.0000,29.93,31.50,7,7,1,24,1,2,0.00,14.52,20.17,1.86,14.70,13.33,9.41,13.287,107.49,-10.32,15.41,12,0.610
1132827,14.81,-7.68,8,0.67,1754,0.00,0.00,0.8280,4.10,1.0000,29.38,28.00,8,6,1,24,1,2,0.00,14.52,26.45,2.02,14.70,14.51,12.94,14.201,147.59,-8.62,18.17,12,0.122
1132990,15.16,-6.21,8,0.83,1802,0.00,0.00,0.8280,5.12,1.0000,25.24,26.50,8,6,1,24,1,2,1.00,14.52,28.78,2.14,14.70,20.00,19.61,19.876,163.68,-7.38,20.61,12,0.122
1133153,14.01,-5.74,8,0.89,1826,0.00,0.00,0.8230,5.63,1.0000,23.79,24.50,8,6,1,24,1,2,2.00,14.52,29.11,2.14,14.70,25.10,21.18,24.418,172.52,-6.69,22.14,12,0.366
1133316,13.67,-2.47,8,0.97,1966,0.00,0.00,0.8255,5.63,1.0000,22.47,24.50,7,6,1,24,1,2,2.00,14.52,36.07,2.26,14.70,29.80,37.25,29.644,235.46,-4.71,29.51,13,0.244
1133479,14.01,-1.62,8,1.02,2023,0.00,0.00,0.8280,5.89,1.0000,21.39,23.50,11,7,1,24,1,2,3.00,14.52,35.17,2.28,14.70,44.71,42.35,41.727,242.43,-2.83,35.61,13,-0.977
1133642,13.90,-8.51,8,0.85,2106,0.00,0.00,0.8280,5.38,1.0000,30.44,25.50,19,11,1,24,1,2,3.00,14.52,12.92,2.04,14.70,47.45,0.00,47.615,25.24,-3.13,0.00,13,0.000
1133805,12.29,-2.51,8,0.49,2112,0.00,0.00,0.8130,3.33,1.0000,31.59,29.50,3,4,1,24,1,2,0.00,14.52,7.87,1.56,14.70,47.84,0.00,48.750,0.00,-10.42,0.00,13,-0.122
1133968,12.29,-9.44,8,0.28,2082,0.00,0.00,0.8050,2.05,1.0000,24.53,7.00,0,0,1,24,1,2,0.00,14.52,5.53,1.32,14.70,48.63,0.00,48.922,0.00,-9.85,0.00,13,0.000
1134131,13.44,-11.83,8,0.21,1928,0.00,0.00,0.8330,0.00,1.0000,23.95,1.00,0,0,1,24,1,2,0.00,14.52,5.84,1.32,14.70,46.67,0.00,46.819,0.00,-12.30,0.00,13,0.000
1134295,15.73,-11.83,8,0.19,1792,0.00,0.00,0.8080,0.00,1.0000,23.87,4.00,0,1,1,24,1,2,0.00,14.52,5.84,1.30,14.70,28.63,0.00,35.357,0.00,-12.78,0.00,13,-0.122
1134457,20.33,-11.83,10,0.19,1772,0.00,0.00,0.8060,1.54,1.0000,22.19,3.00,0,1,1,24,1,2,0.00,14.52,5.26,1.30,14.70,18.43,0.00,18.367,0.00,-12.78,0.00,13,0.000
1134620,20.33,-11.83,10,0.19,1584,0.00,0.00,0.8037,1.54,1.0000,19.58,0.50,1,1,1,24,1,2,0.00,14.52,5.26,1.30,14.70,5.49,0.00,9.247,0.00,-12.78,0.00,13,-0.122
1134783,20.33,-11.83,10,0.19,1524,0.00,0.00,0.8060,1.79,1.0000,19.17,24.50,1,1,1,24,1,2,0.00,14.52,4.84,1.26,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
1134946,19.29,-11.83,10,0.19,1528,0.00,0.00,0.8037,1.79,1.0000,19.17,24.50,0,1,1,24,1,2,0.00,14.52,4.93,1.26,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
1135109,17.23,-11.83,10,0.19,1530,0.00,0.00,0.8130,1.79,1.0000,19.31,24.50,0,1,1,24,1,2,0.00,14.52,4.93,1.26,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
1135272,16.42,-11.83,10,0.19,1516,0.00,0.00,0.8080,1.79,1.0000,19.36,24.00,1,1,1,24,1,2,0.00,14.52,4.93,1.26,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
1135434,15.96,-11.83,10,0.19,1522,0.00,0.00,0.8080,1.79,1.0000,19.42,24.00,1,1,1,24,1,2,0.00,14.53,4.90,1.28,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.122
1135597,15.50,-11.83,10,0.19,1521,0.00,0.00,0.8105,1.79,1.0000,19.38,24.00,1,1,1,24,1,2,0.00,14.52,4.87,1.26,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
1135760,15.16,-11.83,8,0.19,1518,0.00,0.00,0.8355,1.79,1.0000,19.00,24.50,1,1,1,24,1,2,0.00,14.52,4.80,1.26,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
1135923,15.73,-11.83,8,0.19,1458,0.00,0.00,0.8037,1.79,1.0000,18.55,23.50,1,1,1,24,1,2,0.00,14.52,4.84,1.26,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,-0.122
1136086,16.08,-11.83,8,0.19,1444,0.00,0.00,0.8037,1.79,1.0000,18.43,23.50,1,1,1,24,1,2,0.00,14.52,4.48,1.26,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
1136249,15.73,-11.83,8,0.19,1442,0.00,0.00,0.8280,1.79,1.0000,18.51,23.50,1,1,1,24,1,2,0.00,14.52,4.45,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
1136412,14.81,-11.83,8,0.19,1428,0.00,0.00,0.8105,1.79,1.0000,11.99,23.50,1,0,1,24,1,2,0.00,14.52,4.45,1.24,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
1136575,14.59,-11.83,8,0.19,1390,0.00,0.00,0.8080,1.79,1.0000,11.99,17.00,1,1,1,24,1,2,0.00,14.52,3.91,1.22,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,-0.244
1136738,14.70,-11.83,8,0.17,1370,0.00,0.00,0.8060,1.79,1.0000,11.99,16.00,1,1,1,24,1,2,0.00,14.52,2.84,1.12,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,-0.122
1136901,14.47,-11.83,8,0.14,1302,0.00,0.00,0.8080,1.54,1.0000,11.99,16.00,1,1,1,24,1,2,0.00,14.52,2.61,1.08,14.70,0.00,0.00,0.000,0.00,-12.78,0.00,13,0.000
